article
"https://en.wikipedia.org/wiki/Fez,_Morocco"
https://en.wikipedia.org/wiki/Gobabis
"https://en.wikipedia.org/wiki/Dori,_Burkina_Faso"
https://en.wikipedia.org/wiki/Kericho
https://en.wikipedia.org/wiki/Ifrane
"https://en.wikipedia.org/wiki/Zomba,_Malawi"
https://en.wikipedia.org/wiki/El_Jadida
https://en.wikipedia.org/wiki/Gondar
https://en.wikipedia.org/wiki/Awasa
https://en.wikipedia.org/wiki/Taroudant
https://en.wikipedia.org/wiki/Ngaound%C3%A9r%C3%A9
https://en.wikipedia.org/wiki/Koudougou
"https://en.wikipedia.org/wiki/Manzini,_Swaziland"
https://en.wikipedia.org/wiki/Moorreesburg
https://en.wikipedia.org/wiki/Nieu-Bethesda
https://en.wikipedia.org/wiki/Pringle_Bay
https://en.wikipedia.org/wiki/Karasburg
https://en.wikipedia.org/wiki/Franceville
https://en.wikipedia.org/wiki/Bafat%C3%A1
https://en.wikipedia.org/wiki/Bagamoyo
https://en.wikipedia.org/wiki/Ndola
"https://en.wikipedia.org/wiki/Zongo,_Democratic_Republic_of_the_Congo"
https://en.wikipedia.org/wiki/Cabinda_(city)
https://en.wikipedia.org/wiki/Andoany
https://en.wikipedia.org/wiki/Mindelo
"https://en.wikipedia.org/wiki/Darling,_Western_Cape"
https://en.wikipedia.org/wiki/Graaff-Reinet
https://en.wikipedia.org/wiki/Kommetjie
https://en.wikipedia.org/wiki/Quthing
https://en.wikipedia.org/wiki/Bafoussam
https://en.wikipedia.org/wiki/Cidade_Velha
https://en.wikipedia.org/wiki/Bahir_Dar
https://en.wikipedia.org/wiki/Homa_Bay
"https://en.wikipedia.org/wiki/Kisii,_Kenya"
https://en.wikipedia.org/wiki/Hluhluwe
https://en.wikipedia.org/wiki/Naivasha
https://en.wikipedia.org/wiki/Moyale
"https://en.wikipedia.org/wiki/Barberton,_Mpumalanga"
https://en.wikipedia.org/wiki/Barkly_West
https://en.wikipedia.org/wiki/Ballito
https://en.wikipedia.org/wiki/Bangassou
https://en.wikipedia.org/wiki/Bauchi
https://en.wikipedia.org/wiki/Soma_Bay
"https://en.wikipedia.org/wiki/Kimberley,_Northern_Cape"
https://en.wikipedia.org/wiki/Tangier
https://en.wikipedia.org/wiki/Arua
"https://en.wikipedia.org/wiki/Pemba,_Mozambique"
https://en.wikipedia.org/wiki/Port_Elizabeth
https://en.wikipedia.org/wiki/Fort_Portal
https://en.wikipedia.org/wiki/Mwanza
https://en.wikipedia.org/wiki/Chinhoyi
https://en.wikipedia.org/wiki/Thaba-Tseka
"https://en.wikipedia.org/wiki/Aus,_Namibia"
https://en.wikipedia.org/wiki/Douz
https://en.wikipedia.org/wiki/Tissemsilt
https://en.wikipedia.org/wiki/Gaoua
https://en.wikipedia.org/wiki/Bukavu
"https://en.wikipedia.org/wiki/Orania,_Northern_Cape"
https://en.wikipedia.org/wiki/Marrakesh
https://en.wikipedia.org/wiki/Maiduguri
"https://en.wikipedia.org/wiki/Kaya,_Burkina_Faso"
https://en.wikipedia.org/wiki/Nuweiba
https://en.wikipedia.org/wiki/Beni_Hasan
